Date,Country,Deaths
20201111,MS Zaandam,0.0
20201110,MS Zaandam,0.0
20201109,MS Zaandam,0.0
20201108,MS Zaandam,0.0
20201107,MS Zaandam,0.0
20201106,MS Zaandam,0.0
20201105,MS Zaandam,0.0
20201104,MS Zaandam,0.0
20201103,MS Zaandam,0.0
20201102,MS Zaandam,0.0
20201101,MS Zaandam,0.0
20201031,MS Zaandam,0.0
20201030,MS Zaandam,0.0
20201029,MS Zaandam,0.0
20201028,MS Zaandam,0.0
20201027,MS Zaandam,0.0
20201026,MS Zaandam,0.0
20201025,MS Zaandam,0.0
20201024,MS Zaandam,0.0
20201023,MS Zaandam,0.0
20201022,MS Zaandam,0.0
20201021,MS Zaandam,0.0
20201020,MS Zaandam,0.0
20201019,MS Zaandam,0.0
20201018,MS Zaandam,0.0
20201017,MS Zaandam,0.0
20201016,MS Zaandam,0.0
20201015,MS Zaandam,0.0
20201014,MS Zaandam,0.0
20201013,MS Zaandam,0.0
20201012,MS Zaandam,0.0
20201011,MS Zaandam,0.0
20201010,MS Zaandam,0.0
20201009,MS Zaandam,0.0
20201008,MS Zaandam,0.0
20201007,MS Zaandam,0.0
20201006,MS Zaandam,0.0
20201005,MS Zaandam,0.0
20201004,MS Zaandam,0.0
20201003,MS Zaandam,0.0
20201002,MS Zaandam,0.0
20201001,MS Zaandam,0.0
20200930,MS Zaandam,0.0
20200929,MS Zaandam,0.0
20200928,MS Zaandam,0.0
20200927,MS Zaandam,0.0
20200926,MS Zaandam,0.0
20200925,MS Zaandam,0.0
20200924,MS Zaandam,0.0
20200923,MS Zaandam,0.0
20200922,MS Zaandam,0.0
20200921,MS Zaandam,0.0
20200920,MS Zaandam,0.0
20200919,MS Zaandam,0.0
20200918,MS Zaandam,0.0
20200917,MS Zaandam,0.0
20200916,MS Zaandam,0.0
20200915,MS Zaandam,0.0
20200914,MS Zaandam,0.0
20200913,MS Zaandam,0.0
20200912,MS Zaandam,0.0
20200911,MS Zaandam,0.0
20200910,MS Zaandam,0.0
20200909,MS Zaandam,0.0
20200908,MS Zaandam,0.0
20200907,MS Zaandam,0.0
20200906,MS Zaandam,0.0
20200905,MS Zaandam,0.0
20200904,MS Zaandam,0.0
20200903,MS Zaandam,0.0
20200902,MS Zaandam,0.0
20200901,MS Zaandam,0.0
20200831,MS Zaandam,0.0
20200830,MS Zaandam,0.0
20200829,MS Zaandam,0.0
20200828,MS Zaandam,0.0
20200827,MS Zaandam,0.0
20200826,MS Zaandam,0.0
20200825,MS Zaandam,0.0
20200824,MS Zaandam,0.0
20200823,MS Zaandam,0.0
20200822,MS Zaandam,0.0
20200821,MS Zaandam,0.0
20200820,MS Zaandam,0.0
20200819,MS Zaandam,0.0
20200818,MS Zaandam,0.0
20200817,MS Zaandam,0.0
20200816,MS Zaandam,0.0
20200815,MS Zaandam,0.0
20200814,MS Zaandam,0.0
20200813,MS Zaandam,0.0
20200812,MS Zaandam,0.0
20200811,MS Zaandam,0.0
20200810,MS Zaandam,0.0
20200809,MS Zaandam,0.0
20200808,MS Zaandam,0.0
20200807,MS Zaandam,0.0
20200806,MS Zaandam,0.0
20200805,MS Zaandam,0.0
20200804,MS Zaandam,0.0
20200803,MS Zaandam,0.0
20200802,MS Zaandam,0.0
20200801,MS Zaandam,0.0
20200731,MS Zaandam,0.0
20200730,MS Zaandam,0.0
20200729,MS Zaandam,0.0
20200728,MS Zaandam,0.0
20200727,MS Zaandam,0.0
20200726,MS Zaandam,0.0
20200725,MS Zaandam,0.0
20200724,MS Zaandam,0.0
20200723,MS Zaandam,0.0
20200722,MS Zaandam,0.0
20200721,MS Zaandam,0.0
20200720,MS Zaandam,0.0
20200719,MS Zaandam,0.0
20200718,MS Zaandam,0.0
20200717,MS Zaandam,0.0
20200716,MS Zaandam,0.0
20200715,MS Zaandam,0.0
20200714,MS Zaandam,0.0
20200713,MS Zaandam,0.0
20200712,MS Zaandam,0.0
20200711,MS Zaandam,0.0
20200710,MS Zaandam,0.0
20200709,MS Zaandam,0.0
20200708,MS Zaandam,0.0
20200707,MS Zaandam,0.0
20200706,MS Zaandam,0.0
20200705,MS Zaandam,0.0
20200704,MS Zaandam,0.0
20200703,MS Zaandam,0.0
20200702,MS Zaandam,0.0
20200701,MS Zaandam,0.0
20200630,MS Zaandam,0.0
20200629,MS Zaandam,0.0
20200628,MS Zaandam,0.0
20200627,MS Zaandam,0.0
20200626,MS Zaandam,0.0
20200625,MS Zaandam,0.0
20200624,MS Zaandam,0.0
20200623,MS Zaandam,0.0
20200622,MS Zaandam,0.0
20200621,MS Zaandam,0.0
20200620,MS Zaandam,0.0
20200619,MS Zaandam,0.0
20200618,MS Zaandam,0.0
20200617,MS Zaandam,0.0
20200616,MS Zaandam,0.0
20200615,MS Zaandam,0.0
20200614,MS Zaandam,0.0
20200613,MS Zaandam,0.0
20200612,MS Zaandam,0.0
20200611,MS Zaandam,0.0
20200610,MS Zaandam,0.0
20200609,MS Zaandam,0.0
20200608,MS Zaandam,0.0
20200607,MS Zaandam,0.0
20200606,MS Zaandam,0.0
20200605,MS Zaandam,0.0
20200604,MS Zaandam,0.0
20200603,MS Zaandam,0.0
20200602,MS Zaandam,0.0
20200601,MS Zaandam,0.0
20200531,MS Zaandam,0.0
20200530,MS Zaandam,0.0
20200529,MS Zaandam,0.0
20200528,MS Zaandam,0.0
20200527,MS Zaandam,0.0
20200526,MS Zaandam,0.0
20200525,MS Zaandam,0.0
20200524,MS Zaandam,0.0
20200523,MS Zaandam,0.0
20200522,MS Zaandam,0.0
20200521,MS Zaandam,0.0
20200520,MS Zaandam,0.0
20200519,MS Zaandam,0.0
20200518,MS Zaandam,0.0
20200517,MS Zaandam,0.0
20200516,MS Zaandam,0.0
20200515,MS Zaandam,0.0
20200514,MS Zaandam,0.0
20200513,MS Zaandam,0.0
20200512,MS Zaandam,0.0
20200511,MS Zaandam,0.0
20200510,MS Zaandam,0.0
20200509,MS Zaandam,0.0
20200508,MS Zaandam,0.0
20200507,MS Zaandam,0.0
20200506,MS Zaandam,0.0
20200505,MS Zaandam,0.0
20200504,MS Zaandam,0.0
20200503,MS Zaandam,0.0
20200502,MS Zaandam,0.0
20200501,MS Zaandam,0.0
20200430,MS Zaandam,0.0
20200429,MS Zaandam,0.0
20200428,MS Zaandam,0.0
20200427,MS Zaandam,0.0
20200426,MS Zaandam,0.0
20200425,MS Zaandam,0.0
20200424,MS Zaandam,0.0
20200423,MS Zaandam,0.0
20200422,MS Zaandam,0.0
20200421,MS Zaandam,0.0
20200420,MS Zaandam,0.0
20200419,MS Zaandam,0.0
20200418,MS Zaandam,0.0
20200417,MS Zaandam,0.0
20200416,MS Zaandam,0.0
20200415,MS Zaandam,0.0
20200414,MS Zaandam,0.0
20200413,MS Zaandam,0.0
20200412,MS Zaandam,0.0
20200411,MS Zaandam,0.0
20200410,MS Zaandam,0.0
20200409,MS Zaandam,0.0
20200408,MS Zaandam,0.0
20200407,MS Zaandam,0.0
20200406,MS Zaandam,0.0
20200405,MS Zaandam,0.0
20200404,MS Zaandam,0.0
20200403,MS Zaandam,0.0
20200402,MS Zaandam,0.0
20200401,MS Zaandam,2.0
20200331,MS Zaandam,0.0
20200330,MS Zaandam,0.0
20200329,MS Zaandam,0.0
20200328,MS Zaandam,0.0
20200327,MS Zaandam,0.0
20200326,MS Zaandam,0.0
20200325,MS Zaandam,0.0
20200324,MS Zaandam,0.0
20200323,MS Zaandam,0.0
20200322,MS Zaandam,0.0
20200321,MS Zaandam,0.0
20200320,MS Zaandam,0.0
20200319,MS Zaandam,0.0
20200318,MS Zaandam,0.0
20200317,MS Zaandam,0.0
20200316,MS Zaandam,0.0
20200315,MS Zaandam,0.0
20200314,MS Zaandam,0.0
20200313,MS Zaandam,0.0
20200312,MS Zaandam,0.0
20200311,MS Zaandam,0.0
20200310,MS Zaandam,0.0
20200309,MS Zaandam,0.0
20200308,MS Zaandam,0.0
20200307,MS Zaandam,0.0
20200306,MS Zaandam,0.0
20200305,MS Zaandam,0.0
20200304,MS Zaandam,0.0
20200303,MS Zaandam,0.0
20200302,MS Zaandam,0.0
20200301,MS Zaandam,0.0
20200229,MS Zaandam,0.0
20200228,MS Zaandam,0.0
20200227,MS Zaandam,0.0
20200226,MS Zaandam,0.0
20200225,MS Zaandam,0.0
20200224,MS Zaandam,0.0
20200223,MS Zaandam,0.0
20200222,MS Zaandam,0.0
20200221,MS Zaandam,0.0
20200220,MS Zaandam,0.0
20200219,MS Zaandam,0.0
20200218,MS Zaandam,0.0
20200217,MS Zaandam,0.0
20200216,MS Zaandam,0.0
20200215,MS Zaandam,0.0
20200214,MS Zaandam,0.0
20200213,MS Zaandam,0.0
20200212,MS Zaandam,0.0
20200211,MS Zaandam,0.0
20200210,MS Zaandam,0.0
20200209,MS Zaandam,0.0
20200208,MS Zaandam,0.0
20200207,MS Zaandam,0.0
20200206,MS Zaandam,0.0
20200205,MS Zaandam,0.0
20200204,MS Zaandam,0.0
20200203,MS Zaandam,0.0
20200202,MS Zaandam,0.0
20200201,MS Zaandam,0.0
20200131,MS Zaandam,0.0
20200130,MS Zaandam,0.0
20200129,MS Zaandam,0.0
20200128,MS Zaandam,0.0
20200127,MS Zaandam,0.0
20200126,MS Zaandam,0.0
20200125,MS Zaandam,0.0
20200124,MS Zaandam,0.0
20200123,MS Zaandam,0.0
20200122,MS Zaandam,0.0
20210331,Mexico,577.0
20210330,Mexico,801.0
20210329,Mexico,209.0
20210328,Mexico,194.0
20210327,Mexico,567.0
20210326,Mexico,651.0
20210325,Mexico,584.0
20210324,Mexico,579.0
20210323,Mexico,809.0
20210322,Mexico,203.0
20210321,Mexico,209.0
20210320,Mexico,608.0
20210319,Mexico,613.0
20210318,Mexico,698.0
20210317,Mexico,789.0
20210316,Mexico,175.0
20210315,Mexico,234.0
20210314,Mexico,220.0
20210313,Mexico,639.0
20210312,Mexico,699.0
20210311,Mexico,661.0
20210310,Mexico,702.0
20210309,Mexico,866.0
20210308,Mexico,319.0
20210307,Mexico,247.0
20210306,Mexico,779.0
20210305,Mexico,712.0
20210304,Mexico,822.0
20210303,Mexico,857.0
20210302,Mexico,1035.0
20210301,Mexico,437.0
20210228,Mexico,458.0
20210227,Mexico,783.0
20210226,Mexico,782.0
20210225,Mexico,877.0
20210224,Mexico,1006.0
20210223,Mexico,1273.0
20210222,Mexico,429.0
20210221,Mexico,310.0
20210220,Mexico,832.0
20210219,Mexico,857.0
20210218,Mexico,1047.0
20210217,Mexico,1075.0
20210216,Mexico,1329.0
20210215,Mexico,450.0
20210214,Mexico,436.0
20210213,Mexico,1214.0
20210212,Mexico,1323.0
20210211,Mexico,1474.0
20210210,Mexico,1328.0
20210209,Mexico,1701.0
20210208,Mexico,531.0
20210207,Mexico,414.0
20210206,Mexico,1496.0
20210205,Mexico,3050.0
20210204,Mexico,0.0
20210203,Mexico,1707.0
20210202,Mexico,433.0
20210201,Mexico,564.0
20210131,Mexico,462.0
20210130,Mexico,1495.0
20210129,Mexico,1434.0
20210128,Mexico,1506.0
20210127,Mexico,1623.0
20210126,Mexico,1743.0
20210125,Mexico,659.0
20210124,Mexico,530.0
20210123,Mexico,1470.0
20210122,Mexico,1440.0
20210121,Mexico,1803.0
20210120,Mexico,1539.0
20210119,Mexico,1584.0
20210118,Mexico,544.0
20210117,Mexico,463.0
20210116,Mexico,1219.0
20210115,Mexico,1106.0
20210114,Mexico,999.0
20210113,Mexico,1235.0
20210112,Mexico,1314.0
20210111,Mexico,662.0
20210110,Mexico,502.0
20210109,Mexico,1135.0
20210108,Mexico,1038.0
20210107,Mexico,1044.0
20210106,Mexico,1165.0
20210105,Mexico,1065.0
20210104,Mexico,544.0
20210103,Mexico,362.0
20210102,Mexico,344.0
20210101,Mexico,700.0
20201231,Mexico,910.0
20201230,Mexico,1052.0
20201229,Mexico,990.0
20201228,Mexico,429.0
20201227,Mexico,400.0
20201226,Mexico,189.0
20201225,Mexico,665.0
20201224,Mexico,861.0
20201223,Mexico,816.0
20201222,Mexico,897.0
20201221,Mexico,396.0
20201220,Mexico,326.0
20201219,Mexico,627.0
20201218,Mexico,762.0
20201217,Mexico,718.0
20201216,Mexico,670.0
20201215,Mexico,801.0
20201214,Mexico,345.0
20201213,Mexico,249.0
20201212,Mexico,685.0
20201211,Mexico,693.0
20201210,Mexico,671.0
20201209,Mexico,781.0
20201208,Mexico,800.0
20201207,Mexico,357.0
20201206,Mexico,261.0
20201205,Mexico,593.0
20201204,Mexico,690.0
20201203,Mexico,608.0
20201202,Mexico,800.0
20201201,Mexico,825.0
20201130,Mexico,285.0
20201129,Mexico,196.0
20201128,Mexico,586.0
20201127,Mexico,631.0
20201126,Mexico,645.0
20201125,Mexico,858.0
20201124,Mexico,813.0
20201123,Mexico,250.0
20201122,Mexico,303.0
20201121,Mexico,550.0
20201120,Mexico,719.0
20201119,Mexico,576.0
20201118,Mexico,502.0
20201117,Mexico,165.0
20201116,Mexico,319.0
20201115,Mexico,283.0
20201114,Mexico,635.0
20201113,Mexico,568.0
20201112,Mexico,626.0
20201111,Mexico,588.0
20201110,Mexico,617.0
20201109,Mexico,198.0
20201108,Mexico,219.0
20201107,Mexico,485.0
20201106,Mexico,551.0
20201105,Mexico,544.0
20201104,Mexico,635.0
20201103,Mexico,493.0
20201102,Mexico,205.0
20201101,Mexico,142.0
20201031,Mexico,464.0
20201030,Mexico,516.0
20201029,Mexico,464.0
20201028,Mexico,495.0
20201027,Mexico,643.0
20201026,Mexico,247.0
20201025,Mexico,181.0
20201024,Mexico,431.0
20201023,Mexico,897.0
20201022,Mexico,0.0
20201021,Mexico,522.0
20201020,Mexico,555.0
20201019,Mexico,171.0
20201018,Mexico,108.0
20201017,Mexico,355.0
20201016,Mexico,419.0
20201015,Mexico,387.0
20201014,Mexico,478.0
20201013,Mexico,475.0
20201012,Mexico,164.0
20201011,Mexico,139.0
20201010,Mexico,145.0
20201009,Mexico,401.0
20201008,Mexico,370.0
20201007,Mexico,378.0
20201006,Mexico,471.0
20201005,Mexico,2789.0
20201004,Mexico,208.0
20201003,Mexico,388.0
20201002,Mexico,414.0
20201001,Mexico,432.0
20200930,Mexico,483.0
20200929,Mexico,560.0
20200928,Mexico,173.0
20200927,Mexico,187.0
20200926,Mexico,399.0
20200925,Mexico,405.0
20200924,Mexico,490.0
20200923,Mexico,601.0
20200922,Mexico,651.0
20200921,Mexico,204.0
20200920,Mexico,235.0
20200919,Mexico,455.0
20200918,Mexico,624.0
20200917,Mexico,201.0
20200916,Mexico,300.0
20200915,Mexico,629.0
20200914,Mexico,228.0
20200913,Mexico,217.0
20200912,Mexico,421.0
20200911,Mexico,534.0
20200910,Mexico,600.0
20200909,Mexico,565.0
20200908,Mexico,703.0
20200907,Mexico,223.0
20200906,Mexico,232.0
20200905,Mexico,475.0
20200904,Mexico,522.0
20200903,Mexico,513.0
20200902,Mexico,575.0
20200901,Mexico,827.0
20200831,Mexico,256.0
20200830,Mexico,339.0
20200829,Mexico,673.0
20200828,Mexico,552.0
20200827,Mexico,518.0
20200826,Mexico,626.0
20200825,Mexico,650.0
20200824,Mexico,320.0
20200823,Mexico,226.0
20200822,Mexico,644.0
20200821,Mexico,504.0
20200820,Mexico,625.0
20200819,Mexico,707.0
20200818,Mexico,751.0
20200817,Mexico,266.0
20200816,Mexico,214.0
20200815,Mexico,635.0
20200814,Mexico,615.0
20200813,Mexico,627.0
20200812,Mexico,737.0
20200811,Mexico,926.0
20200810,Mexico,705.0
20200809,Mexico,292.0
20200808,Mexico,695.0
20200807,Mexico,794.0
20200806,Mexico,819.0
20200805,Mexico,829.0
20200804,Mexico,857.0
20200803,Mexico,266.0
20200802,Mexico,274.0
20200801,Mexico,784.0
20200731,Mexico,688.0
20200730,Mexico,639.0
20200729,Mexico,485.0
20200728,Mexico,854.0
20200727,Mexico,342.0
20200726,Mexico,306.0
20200725,Mexico,729.0
20200724,Mexico,737.0
20200723,Mexico,718.0
20200722,Mexico,790.0
20200721,Mexico,915.0
20200720,Mexico,301.0
20200719,Mexico,296.0
20200718,Mexico,578.0
20200717,Mexico,736.0
20200716,Mexico,668.0
20200715,Mexico,579.0
20200714,Mexico,836.0
20200713,Mexico,485.0
20200712,Mexico,276.0
20200711,Mexico,539.0
20200710,Mexico,665.0
20200709,Mexico,730.0
20200708,Mexico,782.0
20200707,Mexico,895.0
20200706,Mexico,480.0
20200705,Mexico,273.0
20200704,Mexico,523.0
20200703,Mexico,654.0
20200702,Mexico,679.0
20200701,Mexico,741.0
20200630,Mexico,648.0
20200629,Mexico,473.0
20200628,Mexico,267.0
20200627,Mexico,602.0
20200626,Mexico,719.0
20200625,Mexico,736.0
20200624,Mexico,947.0
20200623,Mexico,793.0
20200622,Mexico,759.0
20200621,Mexico,1044.0
20200620,Mexico,387.0
20200619,Mexico,647.0
20200618,Mexico,667.0
20200617,Mexico,770.0
20200616,Mexico,730.0
20200615,Mexico,439.0
20200614,Mexico,269.0
20200613,Mexico,424.0
20200612,Mexico,504.0
20200611,Mexico,587.0
20200610,Mexico,708.0
20200609,Mexico,596.0
20200608,Mexico,354.0
20200607,Mexico,188.0
20200606,Mexico,341.0
20200605,Mexico,625.0
20200604,Mexico,816.0
20200603,Mexico,1092.0
20200602,Mexico,470.0
20200601,Mexico,237.0
20200531,Mexico,151.0
20200530,Mexico,364.0
20200529,Mexico,371.0
20200528,Mexico,447.0
20200527,Mexico,463.0
20200526,Mexico,501.0
20200525,Mexico,239.0
20200524,Mexico,215.0
20200523,Mexico,190.0
20200522,Mexico,479.0
20200521,Mexico,420.0
20200520,Mexico,424.0
20200519,Mexico,334.0
20200518,Mexico,155.0
20200517,Mexico,132.0
20200516,Mexico,278.0
20200515,Mexico,290.0
20200514,Mexico,257.0
20200513,Mexico,294.0
20200512,Mexico,353.0
20200511,Mexico,108.0
20200510,Mexico,112.0
20200509,Mexico,193.0
20200508,Mexico,199.0
20200507,Mexico,257.0
20200506,Mexico,197.0
20200505,Mexico,236.0
20200504,Mexico,117.0
20200503,Mexico,93.0
20200502,Mexico,89.0
20200501,Mexico,113.0
20200430,Mexico,127.0
20200429,Mexico,163.0
20200428,Mexico,135.0
20200427,Mexico,83.0
20200426,Mexico,46.0
20200425,Mexico,84.0
20200424,Mexico,152.0
20200423,Mexico,99.0
20200422,Mexico,113.0
20200421,Mexico,145.0
20200420,Mexico,26.0
20200419,Mexico,36.0
20200418,Mexico,104.0
20200417,Mexico,60.0
20200416,Mexico,37.0
20200415,Mexico,43.0
20200414,Mexico,74.0
20200413,Mexico,36.0
20200412,Mexico,23.0
20200411,Mexico,40.0
20200410,Mexico,39.0
20200409,Mexico,20.0
20200408,Mexico,33.0
20200407,Mexico,16.0
20200406,Mexico,31.0
20200405,Mexico,15.0
20200404,Mexico,19.0
20200403,Mexico,10.0
20200402,Mexico,13.0
20200401,Mexico,8.0
20200331,Mexico,1.0
20200330,Mexico,8.0
20200329,Mexico,4.0
20200328,Mexico,4.0
20200327,Mexico,4.0
20200326,Mexico,2.0
20200325,Mexico,1.0
20200324,Mexico,1.0
20200323,Mexico,1.0
20200322,Mexico,1.0
20200321,Mexico,0.0
20200320,Mexico,1.0
20200319,Mexico,1.0
20200318,Mexico,0.0
20200317,Mexico,0.0
20200316,Mexico,0.0
20200315,Mexico,0.0
20200314,Mexico,0.0
20200313,Mexico,0.0
20200312,Mexico,0.0
20200311,Mexico,0.0
20200310,Mexico,0.0
20200309,Mexico,0.0
20200308,Mexico,0.0
20200307,Mexico,0.0
20200306,Mexico,0.0
20200305,Mexico,0.0
20200304,Mexico,0.0
20200303,Mexico,0.0
20200302,Mexico,0.0
20200301,Mexico,0.0
20200229,Mexico,0.0
20200228,Mexico,0.0
20200227,Mexico,0.0
20200226,Mexico,0.0
20200225,Mexico,0.0
20200224,Mexico,0.0
20200223,Mexico,0.0
20200222,Mexico,0.0
20200221,Mexico,0.0
20200220,Mexico,0.0
20200219,Mexico,0.0
20200218,Mexico,0.0
20200217,Mexico,0.0
20200216,Mexico,0.0
20200215,Mexico,0.0
20200214,Mexico,0.0
20200213,Mexico,0.0
20200212,Mexico,0.0
20200211,Mexico,0.0
20200210,Mexico,0.0
20200209,Mexico,0.0
20200208,Mexico,0.0
20200207,Mexico,0.0
20200206,Mexico,0.0
20200205,Mexico,0.0
20200204,Mexico,0.0
20200203,Mexico,0.0
20200202,Mexico,0.0
20200201,Mexico,0.0
20200131,Mexico,0.0
20200130,Mexico,0.0
20200129,Mexico,0.0
20200128,Mexico,0.0
20200127,Mexico,0.0
20200126,Mexico,0.0
20200125,Mexico,0.0
20200124,Mexico,0.0
20200123,Mexico,0.0
20200122,Mexico,0.0
20210331,Canada,68.0
20210330,Canada,21.0
20210329,Canada,16.0
20210328,Canada,25.0
20210327,Canada,21.0
20210326,Canada,38.0
20210325,Canada,32.0
20210324,Canada,24.0
20210323,Canada,20.0
20210322,Canada,39.0
20210321,Canada,21.0
20210320,Canada,30.0
20210319,Canada,28.0
20210318,Canada,34.0
20210317,Canada,34.0
20210316,Canada,25.0
20210315,Canada,29.0
20210314,Canada,29.0
20210313,Canada,29.0
20210312,Canada,30.0
20210311,Canada,37.0
20210310,Canada,28.0
20210309,Canada,31.0
20210308,Canada,37.0
20210307,Canada,22.0
20210306,Canada,29.0
20210305,Canada,31.0
20210304,Canada,47.0
20210303,Canada,62.0
20210302,Canada,29.0
20210301,Canada,24.0
20210228,Canada,29.0
20210227,Canada,46.0
20210226,Canada,47.0
20210225,Canada,58.0
20210224,Canada,49.0
20210223,Canada,41.0
20210222,Canada,45.0
20210221,Canada,44.0
20210220,Canada,50.0
20210219,Canada,72.0
20210218,Canada,70.0
20210217,Canada,44.0
20210216,Canada,97.0
20210215,Canada,37.0
20210214,Canada,23.0
20210213,Canada,70.0
20210212,Canada,79.0
20210211,Canada,82.0
20210210,Canada,93.0
20210209,Canada,84.0
20210208,Canada,70.0
20210207,Canada,60.0
20210206,Canada,93.0
20210205,Canada,121.0
20210204,Canada,125.0
20210203,Canada,119.0
20210202,Canada,97.0
20210201,Canada,104.0
20210131,Canada,83.0
20210130,Canada,133.0
20210129,Canada,149.0
20210128,Canada,191.0
20210127,Canada,93.0
20210126,Canada,147.0
20210125,Canada,126.0
20210124,Canada,127.0
20210123,Canada,105.0
20210122,Canada,181.0
20210121,Canada,139.0
20210120,Canada,185.0
20210119,Canada,151.0
20210118,Canada,125.0
20210117,Canada,128.0
20210116,Canada,122.0
20210115,Canada,170.0
20210114,Canada,147.0
20210113,Canada,180.0
20210112,Canada,160.0
20210111,Canada,125.0
20210110,Canada,90.0
20210109,Canada,138.0
20210108,Canada,142.0
20210107,Canada,165.0
20210106,Canada,150.0
20210105,Canada,142.0
20210104,Canada,241.0
20210103,Canada,92.0
20210102,Canada,108.0
20210101,Canada,44.0
20201231,Canada,112.0
20201230,Canada,122.0
20201229,Canada,200.0
20201228,Canada,157.0
20201227,Canada,120.0
20201226,Canada,85.0
20201225,Canada,64.0
20201224,Canada,150.0
20201223,Canada,145.0
20201222,Canada,126.0
20201221,Canada,107.0
20201220,Canada,90.0
20201219,Canada,104.0
20201218,Canada,113.0
20201217,Canada,156.0
20201216,Canada,118.0
20201215,Canada,116.0
20201214,Canada,140.0
20201213,Canada,84.0
20201212,Canada,98.0
20201211,Canada,128.0
20201210,Canada,118.0
20201209,Canada,116.0
20201208,Canada,97.0
20201207,Canada,121.0
20201206,Canada,85.0
20201205,Canada,74.0
20201204,Canada,103.0
20201203,Canada,90.0
20201202,Canada,106.0
20201201,Canada,78.0
20201130,Canada,109.0
20201129,Canada,74.0
20201128,Canada,68.0
20201127,Canada,86.0
20201126,Canada,82.0
20201125,Canada,58.0
20201124,Canada,100.0
20201123,Canada,79.0
20201122,Canada,56.0
20201121,Canada,66.0
20201120,Canada,67.0
20201119,Canada,70.0
20201118,Canada,104.0
20201117,Canada,68.0
20201116,Canada,74.0
20201115,Canada,65.0
20201114,Canada,62.0
20201113,Canada,46.0
20201112,Canada,73.0
20201111,Canada,63.0
20201110,Canada,67.0
20201109,Canada,61.0
20201108,Canada,48.0
20201107,Canada,47.0
20201106,Canada,62.0
20201105,Canada,40.0
20201104,Canada,41.0
20201103,Canada,58.0
20201102,Canada,32.0
20201101,Canada,37.0
20201031,Canada,39.0
20201030,Canada,45.0
20201029,Canada,34.0
20201028,Canada,38.0
20201027,Canada,25.0
20201026,Canada,38.0
20201025,Canada,31.0
20201024,Canada,22.0
20201023,Canada,27.0
20201022,Canada,31.0
20201021,Canada,37.0
20201020,Canada,18.0
20201019,Canada,31.0
20201018,Canada,24.0
20201017,Canada,8.0
20201016,Canada,32.0
20201015,Canada,19.0
20201014,Canada,25.0
20201013,Canada,32.0
20201012,Canada,12.0
20201011,Canada,14.0
20201010,Canada,26.0
20201009,Canada,14.0
20201008,Canada,18.0
20201007,Canada,19.0
20201006,Canada,18.0
20201005,Canada,29.0
20201004,Canada,44.0
20201003,Canada,21.0
20201002,Canada,98.0
20201001,Canada,16.0
20200930,Canada,18.0
20200929,Canada,13.0
20200928,Canada,17.0
20200927,Canada,5.0
20200926,Canada,6.0
20200925,Canada,7.0
20200924,Canada,8.0
20200923,Canada,8.0
20200922,Canada,9.0
20200921,Canada,12.0
20200920,Canada,2.0
20200919,Canada,7.0
20200918,Canada,12.0
20200917,Canada,5.0
20200916,Canada,5.0
20200915,Canada,8.0
20200914,Canada,13.0
20200913,Canada,3.0
20200912,Canada,2.0
20200911,Canada,0.0
20200910,Canada,8.0
20200909,Canada,4.0
20200908,Canada,7.0
20200907,Canada,3.0
20200906,Canada,2.0
20200905,Canada,1.0
20200904,Canada,1.0
20200903,Canada,6.0
20200902,Canada,2.0
20200901,Canada,4.0
20200831,Canada,8.0
20200830,Canada,1.0
20200829,Canada,3.0
20200828,Canada,13.0
20200827,Canada,4.0
20200826,Canada,5.0
20200825,Canada,5.0
20200824,Canada,8.0
20200823,Canada,4.0
20200822,Canada,1.0
20200821,Canada,14.0
20200820,Canada,3.0
20200819,Canada,6.0
20200818,Canada,10.0
20200817,Canada,2.0
20200816,Canada,5.0
20200815,Canada,6.0
20200814,Canada,4.0
20200813,Canada,6.0
20200812,Canada,5.0
20200811,Canada,6.0
20200810,Canada,7.0
20200809,Canada,3.0
20200808,Canada,4.0
20200807,Canada,5.0
20200806,Canada,6.0
20200805,Canada,6.0
20200804,Canada,8.0
20200803,Canada,3.0
20200802,Canada,3.0
20200801,Canada,4.0
20200731,Canada,6.0
20200730,Canada,13.0
20200729,Canada,5.0
20200728,Canada,10.0
20200727,Canada,13.0
20200726,Canada,4.0
20200725,Canada,4.0
20200724,Canada,4.0
20200723,Canada,8.0
20200722,Canada,4.0
20200721,Canada,7.0
20200720,Canada,4.0
20200719,Canada,4.0
20200718,Canada,3.0
20200717,Canada,10.0
